id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15827529,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",20857768,Adam,,Fenway,42.34623020444565,-71.08863435468758,Entire home/apt,299,4,6,2017-08-27,0.38,15,89
15832498,Victorian Treetop Apartment - Close to Everything!,102515900,Kenneth,,Jamaica Plain,42.316760247563934,-71.10928558994439,Entire home/apt,130,3,11,2018-08-13,2.32,1,219
15832676,Bold 1BR in Theater District by Sonder,12243051,Sonder,,Downtown,42.35107592699651,-71.06516921512514,Entire home/apt,699,2,22,2018-07-31,1.07,292,117
15833104,Lively 1BR in Theater District by Sonder,12243051,Sonder,,Downtown,42.35111523391422,-71.06656437901614,Entire home/apt,699,2,22,2018-07-29,1.55,292,121
15841355,☆Penthouse | Stunning Harbor View | Walk Score 97❤,14232249,Henry,,Downtown,42.362450920631964,-71.0625933829694,Private room,68,1,229,2018-08-14,10.68,3,71
15841981,Airy 1BR in Theater District by Sonder,12243051,Sonder,,Downtown,42.35002357994746,-71.06530122480837,Entire home/apt,699,2,6,2018-04-23,0.40,292,133
15844652,Simple 1BR in Theater District by Sonder,12243051,Sonder,,Downtown,42.349982576699716,-71.06591845843101,Entire home/apt,699,2,8,2018-07-08,0.43,292,120
15844973,☆Penthouse - Stunning Harbor View - Walk Score 97❤,14232249,Henry,,Downtown,42.361355013777406,-71.06328828541677,Private room,68,1,189,2018-08-11,8.80,3,74
15851308,"Charming, Quiet Beacon Hill One-Bedroom",26313016,ShaQuayla,,Beacon Hill,42.3583464526142,-71.06792727491889,Entire home/apt,159,2,54,2018-08-02,2.57,1,0
15852298,Cozy Stay in a Victorian Mansion,2442220,Dan,,Dorchester,42.286719520275156,-71.06749180367537,Private room,45,5,12,2018-08-13,0.67,6,4
15854065,"3 Bedroom Near Subway, Grocery, Coffee Shops (3S3)",3594203,Shawn,,Dorchester,42.31737517310299,-71.05593503847395,Entire home/apt,99,1,52,2018-07-21,2.45,14,98
15857974,Cozy Apartment near Boston Airport,14685544,Susie & Mike,,East Boston,42.37946785947551,-71.02180520688951,Entire home/apt,120,2,83,2018-06-12,3.87,2,77
15867759,A Bedroom Available for A Female,102859885,Suvina,,Brighton,42.33931710276286,-71.14701014616769,Private room,22,23,0,,,1,0
15870509,Cozy South End Private Apartment,25482162,Jonathan,,South End,42.33835647822658,-71.07467852943627,Entire home/apt,100,3,9,2018-05-19,0.43,1,0
15898784,Modern 2BD/2BA Condo FREE PARKING!,39455949,Bonnie,,Dorchester,42.28519145251717,-71.05641502816331,Entire home/apt,150,2,124,2018-08-12,5.90,1,98
15901362,Fabulous North End 3 BR | 1.5 BA in Little Italy,9410008,Jason,,North End,42.365687660113316,-71.05112225636188,Entire home/apt,300,2,89,2018-08-11,4.19,19,312
15905164,近中国城Bright premium apt. of excellent location,103180240,Hao 好,,South End,42.33615912240449,-71.07071882927589,Private room,65,2,52,2018-07-14,2.45,2,0
15907942,1BR Back Bay condo- 12/17-1/3,2894800,Aimee,,Back Bay,42.350072554802935,-71.08781800004822,Entire home/apt,250,10,0,,,1,177
15916945,Cozy 1BD in Historic Beacon Hill,14966453,Martine,,Beacon Hill,42.36003497588726,-71.0645536232683,Entire home/apt,121,1,16,2018-07-07,0.76,1,29
15917321,Beautiful master suite near transit,2752806,Liz,,Jamaica Plain,42.296607903403704,-71.11368724601925,Entire home/apt,150,3,86,2018-08-11,4.23,1,57
15929108,Top-of-the-hill 1882 Victorian house.,6465607,Crystal,,Dorchester,42.31428661765266,-71.06473030520755,Private room,80,3,65,2018-08-06,3.29,1,127
15930433,LUXURY 4 Bedroom 2 Bath w Parking!,7551650,Marc,,Dorchester,42.30038381224388,-71.05133597418693,Entire home/apt,350,7,1,2017-03-01,0.06,1,0
15935306,Queer Friendly and Vibrant Art and Eco space,31179723,Raq,,Roslindale,42.28680567124494,-71.12082364908231,Private room,50,2,5,2017-09-01,0.32,2,19
15954650,3rd floor private bedroom with full size bed,69267172,Lynda,,Roslindale,42.27677500922973,-71.13468802798516,Private room,37,1,7,2018-08-05,0.48,4,263
15956789,Huge Luxury 2 Story Brownstone with Roofdeck,37616482,Dan & Sheila,,Roxbury,42.325953217356535,-71.09726506947597,Entire home/apt,149,2,83,2018-08-10,3.91,1,111
15974807,Beautiful 4BDR / 3BA Townhome w/ FREE parking,10250028,Michelle,,Allston,42.358015568761644,-71.13217654842607,Entire home/apt,188,1,77,2018-08-05,3.63,2,6
15985435,Beautiful Charlestown Condo!,23692234,Whitney,,Charlestown,42.373943890352976,-71.06420035659882,Entire home/apt,200,30,47,2018-07-31,2.89,1,260
15990488,"All New Renovation, Just for YOU - private room #1",91480383,Yasmina And Elizabeth,,East Boston,42.37094579235114,-71.03435334219968,Private room,70,2,66,2017-08-29,3.22,2,0
16001334,Cozy lofted studio on Beacon St in Back Bay!,14460209,Noreen,,Back Bay,42.35309305187645,-71.07696636473835,Entire home/apt,152,3,3,2017-07-02,0.16,1,0
16002324,Loft like space in Historic Charles,5009446,Ilya,,Charlestown,42.38010961292168,-71.06814199448586,Private room,87,3,42,2018-08-09,1.98,1,49
16013285,Clean & Spacious 2 bedroom Near Downtown,68235152,Shawn,,Dorchester,42.29369658102156,-71.05434670544449,Entire home/apt,162,2,54,2018-08-09,3.57,1,317
16013973,Functional & central Allston apartment,92149167,Nicolas,,Allston,42.35413940861167,-71.1266475223271,Entire home/apt,180,2,1,2016-11-18,0.05,1,0
16030858,Cozy 1BD on quiet street,104288153,Caralyn,,Mattapan,42.277278072428864,-71.08518446784716,Private room,40,3,60,2018-07-30,2.89,1,145
16037167,Luxury 5 BR Single Family Brownstone,2471419,Keith,,South End,42.33895594474908,-71.0781799696406,Entire home/apt,600,2,49,2018-08-13,2.63,1,80
16040760,Artist Luxury Apt in Boston Free Park & Walk to T,104174476,Cora,,Allston,42.35403728778301,-71.13106518205433,Entire home/apt,289,1,40,2018-06-03,2.13,2,76
16065865,Clean Spacious Room (close to BU / BC / Harvard),32560501,Raaj,,Brighton,42.34291198412787,-71.14248601589519,Private room,70,1,3,2017-10-29,0.30,1,0
16071749,"Cosy place, good for budget travelers",100430827,Zahid,,East Boston,42.37950235528923,-71.03213729552579,Private room,98,1,12,2017-09-24,0.57,1,364
16072772,"Rare, Spacious Loft in the Heart of Downtown",1575161,Francisco,,Leather District,42.3513992175974,-71.05854176342332,Private room,65,1,1,2016-11-26,0.05,1,0
16086871,"Close to BU, MIT, Harvard; PLEASE READ description",50646598,House On Blaine,,Allston,42.354596092636,-71.13817751073684,Private room,45,3,3,2018-08-05,0.39,7,351
16106584,South End Mother-in-Law Apartment,105004743,Najah,,South End,42.340928481070456,-71.07277143117415,Entire home/apt,112,1,25,2018-06-06,5.68,1,0
16124247,Cozy Boston Apartment in Roslindale,1182631,Jessica,,Roslindale,42.274252906865534,-71.13407027486389,Entire home/apt,58,3,34,2017-08-07,1.72,1,0
16132162,Private room 4 minute walk to Stony Brook T stop,36115221,Gregory,,Jamaica Plain,42.319135190519326,-71.10180773950924,Private room,85,2,14,2017-07-16,0.79,2,0
16136972,Convenient comfortable and clean 1 Bedroom,105279208,Abdul,,Dorchester,42.31588777449569,-71.04191496775707,Entire home/apt,150,14,0,,,1,0
16148182,~*Pet Friendly 30min to Downtown*~ THE BOSTONIAN,14016102,Jovan + Sena,,Hyde Park,42.26074529830004,-71.11735193614041,Entire home/apt,124,1,66,2018-08-12,3.26,5,298
16156516,Yacht Free Parking Walk to North End,3029783,Deborah,,Charlestown,42.37659958593959,-71.05000575535243,Entire home/apt,350,2,6,2018-03-04,0.38,3,329
16158151,The Crimson Room on The 1st Floor (Bedroom),105463082,Davis,,Roslindale,42.274784144128034,-71.11819997863262,Private room,29,1,71,2018-07-30,3.47,4,202
